Company,Parent,Volume,Date
BAC,Origin,51357600,10/30/2017
BAC,Origin,50311200,10/31/2017
BAC,Origin,46527700,11/1/2017
BAC,Origin,59692000,11/2/2017
BAC,Origin,37816100,11/3/2017
BAC,Origin,37261000,11/6/2017
BAC,Origin,68342100,11/7/2017
BAC,Origin,83128200,11/8/2017
BAC,Origin,95448600,11/9/2017
BAC,Origin,61105300,11/10/2017
BAC,Origin,55902200,11/13/2017
BAC,Origin,61596800,11/14/2017
BAC,Origin,98274900,11/15/2017
BAC,Origin,54565200,11/16/2017
BAC,Origin,48420700,11/17/2017
BAC,Origin,46328800,11/20/2017
BAC,Origin,57749100,11/21/2017
BAC,Origin,38103200,11/22/2017
BAC,Origin,14273600,11/24/2017
BAC,Origin,44828600,11/27/2017
BAC,Origin,99765000,11/28/2017
BAC,Origin,119728400,11/29/2017
BAC,Origin,122131900,11/30/2017
BAC,Origin,137774800,12/1/2017
BAC,Origin,145661700,12/4/2017
BAC,Origin,91349800,12/5/2017
BAC,Origin,74593800,12/6/2017
BAC,Origin,80706100,12/7/2017
BAC,Origin,60991300,12/8/2017
BAC,Origin,54001900,12/11/2017
BAC,Origin,76017200,12/12/2017
BAC,Origin,79980600,12/13/2017
BAC,Origin,60615800,12/14/2017
BAC,Origin,129859400,12/15/2017
BAC,Origin,70548600,12/18/2017
BAC,Origin,67984100,12/19/2017
BAC,Origin,81271200,12/20/2017
BAC,Origin,72953200,12/21/2017
BAC,Origin,54203000,12/22/2017
BAC,Origin,42371200,12/26/2017
BAC,Origin,35111800,12/27/2017
BAC,Origin,37914900,12/28/2017
BAC,Origin,40672000,12/29/2017
BAC,Origin,57121600,1/2/2018
BAC,Origin,57865700,1/3/2018
BAC,Origin,76512500,1/4/2018
BAC,Origin,56445200,1/5/2018
BAC,Origin,42914800,1/8/2018
BAC,Origin,69479100,1/9/2018
BAC,Origin,63532800,1/10/2018
BAC,Origin,59318300,1/11/2018
BAC,Origin,66371600,1/12/2018
BAC,Origin,104467900,1/16/2018
BAC,Origin,124382900,1/17/2018
BAC,Origin,76463800,1/18/2018
BAC,Origin,66491000,1/19/2018
BAC,Origin,53848800,1/22/2018
BAC,Origin,56531400,1/23/2018
BAC,Origin,81585000,1/24/2018
BAC,Origin,62265800,1/25/2018
BAC,Origin,52699900,1/26/2018
BAC,Origin,59126500,1/29/2018
BAC,Origin,60555800,1/30/2018
BAC,Origin,65734100,1/31/2018
BAC,Origin,62367400,2/1/2018
BAC,Origin,96971900,2/2/2018
BAC,Origin,155908300,2/5/2018
BAC,Origin,165878400,2/6/2018
BAC,Origin,101180500,2/7/2018
BAC,Origin,128981300,2/8/2018
BAC,Origin,143071100,2/9/2018
BAC,Origin,95055100,2/12/2018
BAC,Origin,76727300,2/13/2018
BAC,Origin,97251500,2/14/2018
BAC,Origin,68117400,2/15/2018
BAC,Origin,62137800,2/16/2018
BAC,Origin,58573900,2/20/2018
BAC,Origin,72210300,2/21/2018
BAC,Origin,64749700,2/22/2018
BAC,Origin,53626300,2/23/2018
BAC,Origin,61796300,2/26/2018
BAC,Origin,69235500,2/27/2018
BAC,Origin,72044000,2/28/2018
BAC,Origin,90547100,3/1/2018
BAC,Origin,82739100,3/2/2018
BAC,Origin,70543100,3/5/2018
BAC,Origin,50832600,3/6/2018
BAC,Origin,52763900,3/7/2018
BAC,Origin,53139800,3/8/2018
BAC,Origin,73905800,3/9/2018
BAC,Origin,60322800,3/12/2018
BAC,Origin,63347500,3/13/2018
BAC,Origin,58011400,3/14/2018
BAC,Origin,41964200,3/15/2018
BAC,Origin,83447600,3/16/2018
BAC,Origin,57363200,3/19/2018
BAC,Origin,44784500,3/20/2018
BAC,Origin,64546300,3/21/2018
BAC,Origin,110271900,3/22/2018
BAC,Origin,115740200,3/23/2018
BAC,Origin,83297000,3/26/2018
BAC,Origin,85821800,3/27/2018
BAC,Origin,79396100,3/28/2018
BAC,Origin,65678300,3/29/2018
BAC,Origin,86644200,4/2/2018
BAC,Origin,69698700,4/3/2018
BAC,Origin,66640800,4/4/2018
BAC,Origin,55765500,4/5/2018
BAC,Origin,79687600,4/6/2018
BAC,Origin,65917500,4/9/2018
BAC,Origin,60540500,4/10/2018
BAC,Origin,62211500,4/11/2018
BAC,Origin,57989100,4/12/2018
BAC,Origin,99254500,4/13/2018
BAC,Origin,110588900,4/16/2018
BAC,Origin,83475900,4/17/2018
BAC,Origin,79743200,4/18/2018
BAC,Origin,80902600,4/19/2018
BAC,Origin,65554600,4/20/2018
BAC,Origin,50686300,4/23/2018
BAC,Origin,81486800,4/24/2018
BAC,Origin,65893500,4/25/2018
BAC,Origin,45936700,4/26/2018
BAC,Origin,47411200,4/27/2018
BAC,Origin,55153900,4/30/2018
BAC,Origin,52871700,5/1/2018
BAC,Origin,68234600,5/2/2018
BAC,Origin,110672700,5/3/2018
BAC,Origin,58281900,5/4/2018
BAC,Origin,46765200,5/7/2018
BAC,Origin,65119800,5/8/2018
BAC,Origin,72266500,5/9/2018
BAC,Origin,54773200,5/10/2018
BAC,Origin,42024800,5/11/2018
BAC,Origin,41791600,5/14/2018
BAC,Origin,64433500,5/15/2018
BAC,Origin,43590100,5/16/2018
BAC,Origin,45981500,5/17/2018
BAC,Origin,58641700,5/18/2018
BAC,Origin,34983300,5/21/2018
BAC,Origin,61103000,5/22/2018
BAC,Origin,73893100,5/23/2018
BAC,Origin,62146200,5/24/2018
BAC,Origin,44166700,5/25/2018
BAC,Origin,135895000,5/29/2018
BAC,Origin,79435300,5/30/2018
BAC,Origin,97509300,5/31/2018
BAC,Origin,64796600,6/1/2018
BAC,Origin,43777000,6/4/2018
BAC,Origin,47690800,6/5/2018
BAC,Origin,74995800,6/6/2018
BAC,Origin,68402700,6/7/2018
BAC,Origin,49572900,6/8/2018
BAC,Origin,46732800,6/11/2018
BAC,Origin,49644600,6/12/2018
BAC,Origin,68900200,6/13/2018
BAC,Origin,77863200,6/14/2018
BAC,Origin,105079500,6/15/2018
BAC,Origin,52644100,6/18/2018
BAC,Origin,65466200,6/19/2018
BAC,Origin,52256500,6/20/2018
BAC,Origin,68322600,6/21/2018
BAC,Origin,76079200,6/22/2018
BAC,Origin,73616400,6/25/2018
BAC,Origin,56369300,6/26/2018
BAC,Origin,61764400,6/27/2018
BAC,Origin,71292100,6/28/2018
BAC,Origin,102307600,6/29/2018
BAC,Origin,52534300,7/2/2018
BAC,Origin,40599000,7/3/2018
BAC,Origin,44506800,7/5/2018
BAC,Origin,39424900,7/6/2018
BAC,Origin,61758900,7/9/2018
BAC,Origin,58858400,7/10/2018
BAC,Origin,50218900,7/11/2018
BAC,Origin,51700700,7/12/2018
BAC,Origin,75178000,7/13/2018
BAC,Origin,129172000,7/16/2018
BAC,Origin,87778900,7/17/2018
BAC,Origin,59109200,7/18/2018
BAC,Origin,59260600,7/19/2018
BAC,Origin,80432700,7/20/2018
BAC,Origin,74080200,7/23/2018
BAC,Origin,64761500,7/24/2018
BAC,Origin,57644100,7/25/2018
BAC,Origin,46215000,7/26/2018
BAC,Origin,57198900,7/27/2018
BAC,Origin,58721000,7/30/2018
BAC,Origin,64066000,7/31/2018
BAC,Origin,69070700,8/1/2018
BAC,Origin,46427200,8/2/2018
BAC,Origin,50153800,8/3/2018
BAC,Origin,41261500,8/6/2018
BAC,Origin,43946200,8/7/2018
BAC,Origin,43689600,8/8/2018
BAC,Origin,38219100,8/9/2018
BAC,Origin,55679800,8/10/2018
BAC,Origin,63960600,8/13/2018
BAC,Origin,42521200,8/14/2018
BAC,Origin,59747900,8/15/2018
BAC,Origin,44015400,8/16/2018
BAC,Origin,39843500,8/17/2018
BAC,Origin,40011000,8/20/2018
BAC,Origin,53510600,8/21/2018
BAC,Origin,33062900,8/22/2018
BAC,Origin,38259100,8/23/2018
BAC,Origin,43585000,8/24/2018
BAC,Origin,47729300,8/27/2018
BAC,Origin,38539000,8/28/2018
BAC,Origin,46401800,8/29/2018
BAC,Origin,47358900,8/30/2018
BAC,Origin,49266000,8/31/2018
BAC,Origin,44745600,9/4/2018
BAC,Origin,48516700,9/5/2018
BAC,Origin,42666000,9/6/2018
BAC,Origin,49103800,9/7/2018
BAC,Origin,34156200,9/10/2018
BAC,Origin,53071000,9/11/2018
BAC,Origin,59482300,9/12/2018
BAC,Origin,59219500,9/13/2018
BAC,Origin,33743900,9/14/2018
BAC,Origin,35026600,9/17/2018
BAC,Origin,49921700,9/18/2018
BAC,Origin,92666300,9/19/2018
BAC,Origin,83357400,9/20/2018
BAC,Origin,85992100,9/21/2018
BAC,Origin,45587700,9/24/2018
BAC,Origin,40949900,9/25/2018
BAC,Origin,57882400,9/26/2018
BAC,Origin,45879700,9/27/2018
BAC,Origin,74707600,9/28/2018
BAC,Origin,53900900,10/1/2018
BAC,Origin,42940300,10/2/2018
BAC,Origin,61080300,10/3/2018
BAC,Origin,72325700,10/4/2018
BAC,Origin,51931000,10/5/2018
BAC,Origin,47471600,10/8/2018
BAC,Origin,58868600,10/9/2018
BAC,Origin,88454400,10/10/2018
BAC,Origin,111417300,10/11/2018
BAC,Origin,102279200,10/12/2018
BAC,Origin,114636100,10/15/2018
BAC,Origin,87887800,10/16/2018
BAC,Origin,79068700,10/17/2018
BAC,Origin,77369200,10/18/2018
BAC,Origin,64305400,10/19/2018
BAC,Origin,89942900,10/22/2018
BAC,Origin,102392500,10/23/2018
BAC,Origin,86386600,10/24/2018
BAC,Origin,73780400,10/25/2018
BAC,Origin,91103500,10/26/2018
BAC,Origin,89367000,10/29/2018
BAC,Origin,79004800,10/30/2018
BAC,Origin,92296300,10/31/2018
BAC,Origin,49827300,11/1/2018
BAC,Origin,69010200,11/2/2018
BAC,Origin,41103100,11/5/2018
BAC,Origin,43514400,11/6/2018
BAC,Origin,56679200,11/7/2018
BAC,Origin,49421200,11/8/2018
BAC,Origin,43270600,11/9/2018
BAC,Origin,50307500,11/12/2018
BAC,Origin,57423400,11/13/2018
BAC,Origin,69213300,11/14/2018
BAC,Origin,66174800,11/15/2018
BAC,Origin,52456100,11/16/2018
BAC,Origin,46000000,11/19/2018
BAC,Origin,92330600,11/20/2018
BAC,Origin,40364400,11/21/2018
BAC,Origin,22974100,11/23/2018
BAC,Origin,53210700,11/26/2018
BAC,Origin,43617100,11/27/2018
BAC,Origin,61388100,11/28/2018
BAC,Origin,46824600,11/29/2018
BAC,Origin,64284600,11/30/2018
BAC,Origin,59908700,12/3/2018
BAC,Origin,103565700,12/4/2018
BAC,Origin,133294200,12/6/2018
BAC,Origin,107477600,12/7/2018
BAC,Origin,110166900,12/10/2018
BAC,Origin,78545000,12/11/2018
BAC,Origin,87191800,12/12/2018
BAC,Origin,64860100,12/13/2018
BAC,Origin,92762600,12/14/2018
BAC,Origin,98602800,12/17/2018
BAC,Origin,89046300,12/18/2018
BAC,Origin,121887600,12/19/2018
BAC,Origin,112594000,12/20/2018
BAC,Origin,160800400,12/21/2018
BAC,Origin,64859100,12/24/2018
BAC,Origin,100877800,12/26/2018
BAC,Origin,91575400,12/27/2018
BAC,Origin,78693800,12/28/2018
BAC,Origin,56257300,12/31/2018
BAC,Origin,71836300,1/2/2019
BAC,Origin,66599600,1/3/2019
BAC,Origin,83829100,1/4/2019
BAC,Origin,57016300,1/7/2019
BAC,Origin,67339400,1/8/2019
BAC,Origin,69707200,1/9/2019
BAC,Origin,65235800,1/10/2019
BAC,Origin,63476000,1/11/2019
BAC,Origin,76715400,1/14/2019
BAC,Origin,80625500,1/15/2019
BAC,Origin,163131700,1/16/2019
BAC,Origin,107428800,1/17/2019
BAC,Origin,97928200,1/18/2019
BAC,Origin,84861400,1/22/2019
BAC,Origin,79425900,1/23/2019
BAC,Origin,59492300,1/24/2019
BAC,Origin,72182100,1/25/2019
BAC,Origin,59963800,1/28/2019
BAC,Origin,51451900,1/29/2019
BAC,Origin,66475800,1/30/2019
BAC,Origin,100201200,1/31/2019
BAC,Origin,64244100,2/1/2019
BAC,Origin,55195900,2/4/2019
BAC,Origin,46622600,2/5/2019
BAC,Origin,35606900,2/6/2019
BAC,Origin,62289200,2/7/2019
BAC,Origin,50031300,2/8/2019
BAC,Origin,47724400,2/11/2019
BAC,Origin,49178100,2/12/2019
BAC,Origin,48951200,2/13/2019
BAC,Origin,47756600,2/14/2019
BAC,Origin,65867000,2/15/2019
BAC,Origin,40841300,2/19/2019
BAC,Origin,42806300,2/20/2019
BAC,Origin,42754100,2/21/2019
BAC,Origin,47887800,2/22/2019
BAC,Origin,61227400,2/25/2019
BAC,Origin,53153200,2/26/2019
BAC,Origin,48128600,2/27/2019
BAC,Origin,62358100,2/28/2019
BAC,Origin,45771500,3/1/2019
BAC,Origin,56893200,3/4/2019
BAC,Origin,39932500,3/5/2019
BAC,Origin,41672000,3/6/2019
BAC,Origin,53908600,3/7/2019
BAC,Origin,40860700,3/8/2019
BAC,Origin,40709300,3/11/2019
BAC,Origin,34450000,3/12/2019
BAC,Origin,54683300,3/13/2019
BAC,Origin,45219100,3/14/2019
BAC,Origin,82346200,3/15/2019
BAC,Origin,58568600,3/18/2019
BAC,Origin,55455100,3/19/2019
BAC,Origin,81689900,3/20/2019
BAC,Origin,77444400,3/21/2019
BAC,Origin,118851600,3/22/2019
BAC,Origin,65568000,3/25/2019
BAC,Origin,59878500,3/26/2019
BAC,Origin,57621700,3/27/2019
BAC,Origin,45872300,3/28/2019
BAC,Origin,83446300,3/29/2019
BAC,Origin,91751100,4/1/2019
BAC,Origin,66694000,4/2/2019
BAC,Origin,63110600,4/3/2019
BAC,Origin,53712100,4/4/2019
BAC,Origin,46383400,4/5/2019
BAC,Origin,35272800,4/8/2019
BAC,Origin,40535300,4/9/2019
BAC,Origin,42669700,4/10/2019
BAC,Origin,50440100,4/11/2019
BAC,Origin,100192000,4/12/2019
BAC,Origin,57438800,4/15/2019
BAC,Origin,105168400,4/16/2019
BAC,Origin,94831600,4/17/2019
BAC,Origin,61796600,4/18/2019
BAC,Origin,34763400,4/22/2019
BAC,Origin,41889700,4/23/2019
BAC,Origin,40078100,4/24/2019
BAC,Origin,43243800,4/25/2019
BAC,Origin,40627500,4/26/2019
BAC,Origin,68408600,4/29/2019
BAC,Origin,47764200,4/30/2019
BAC,Origin,56161000,5/1/2019
BAC,Origin,40634100,5/2/2019
BAC,Origin,35256100,5/3/2019
BAC,Origin,39882000,5/6/2019
BAC,Origin,58528400,5/7/2019
BAC,Origin,39903400,5/8/2019
BAC,Origin,44173500,5/9/2019
BAC,Origin,59649900,5/10/2019
BAC,Origin,72547000,5/13/2019
BAC,Origin,52216100,5/14/2019
BAC,Origin,51973200,5/15/2019
BAC,Origin,42791500,5/16/2019
BAC,Origin,43772500,5/17/2019
BAC,Origin,41717600,5/20/2019
BAC,Origin,39258700,5/21/2019
BAC,Origin,29177600,5/22/2019
BAC,Origin,59772900,5/23/2019
BAC,Origin,35524400,5/24/2019
BAC,Origin,44273400,5/28/2019
BAC,Origin,49818900,5/29/2019
BAC,Origin,58649300,5/30/2019
BAC,Origin,68304200,5/31/2019
BAC,Origin,50109900,6/3/2019
BAC,Origin,58426400,6/4/2019
BAC,Origin,44874400,6/5/2019
BAC,Origin,38633600,6/6/2019
BAC,Origin,51317200,6/7/2019
BAC,Origin,48305800,6/10/2019
BAC,Origin,38691800,6/11/2019
BAC,Origin,33507500,6/12/2019
BAC,Origin,33404200,6/13/2019
BAC,Origin,37322100,6/14/2019
BAC,Origin,33410100,6/17/2019
BAC,Origin,60170700,6/18/2019
BAC,Origin,61953500,6/19/2019
BAC,Origin,60887200,6/20/2019
BAC,Origin,69444000,6/21/2019
BAC,Origin,40046400,6/24/2019
BAC,Origin,46901300,6/25/2019
BAC,Origin,42312300,6/26/2019
BAC,Origin,35575600,6/27/2019
BAC,Origin,101856900,6/28/2019
BAC,Origin,48143200,7/1/2019
BAC,Origin,32263500,7/2/2019
BAC,Origin,26642300,7/3/2019
BAC,Origin,33092000,7/5/2019
BAC,Origin,30924400,7/8/2019
BAC,Origin,28750100,7/9/2019
BAC,Origin,40574800,7/10/2019
BAC,Origin,37376800,7/11/2019
BAC,Origin,29632900,7/12/2019
BAC,Origin,46462100,7/15/2019
BAC,Origin,54920400,7/16/2019
BAC,Origin,84958300,7/17/2019
BAC,Origin,49503500,7/18/2019
BAC,Origin,44863200,7/19/2019
BAC,Origin,31224300,7/22/2019
BAC,Origin,64030300,7/23/2019
BAC,Origin,53171900,7/24/2019
BAC,Origin,43251900,7/25/2019
BAC,Origin,46978800,7/26/2019
BAC,Origin,39176700,7/29/2019
BAC,Origin,37598300,7/30/2019
BAC,Origin,60607600,7/31/2019
BAC,Origin,76913400,8/1/2019
BAC,Origin,57492300,8/2/2019
BAC,Origin,96207700,8/5/2019
BAC,Origin,65115800,8/6/2019
BAC,Origin,75388500,8/7/2019
BAC,Origin,53141900,8/8/2019
BAC,Origin,53499600,8/9/2019
BAC,Origin,52995900,8/12/2019
BAC,Origin,69919200,8/13/2019
BAC,Origin,106591700,8/14/2019
BAC,Origin,70192000,8/15/2019
BAC,Origin,70841700,8/16/2019
BAC,Origin,44964800,8/19/2019
BAC,Origin,47665000,8/20/2019
BAC,Origin,47785400,8/21/2019
BAC,Origin,49353700,8/22/2019
BAC,Origin,81880700,8/23/2019
BAC,Origin,41499100,8/26/2019
BAC,Origin,52517000,8/27/2019
BAC,Origin,45897900,8/28/2019
BAC,Origin,55432900,8/29/2019
BAC,Origin,41326200,8/30/2019
BAC,Origin,50743100,9/3/2019
BAC,Origin,40862500,9/4/2019
BAC,Origin,63413700,9/5/2019
BAC,Origin,56054100,9/6/2019
BAC,Origin,68629300,9/9/2019
BAC,Origin,71066200,9/10/2019
BAC,Origin,53982200,9/11/2019
BAC,Origin,72943900,9/12/2019
BAC,Origin,79657000,9/13/2019
BAC,Origin,43391300,9/16/2019
BAC,Origin,48284900,9/17/2019
BAC,Origin,66640400,9/18/2019
BAC,Origin,43035700,9/19/2019
BAC,Origin,167269000,9/20/2019
BAC,Origin,52048300,9/23/2019
BAC,Origin,64806900,9/24/2019
BAC,Origin,45807700,9/25/2019
BAC,Origin,33198100,9/26/2019
BAC,Origin,41336600,9/27/2019
BAC,Origin,39191000,9/30/2019
BAC,Origin,49434400,10/1/2019
BAC,Origin,52293100,10/2/2019
BAC,Origin,53015800,10/3/2019
BAC,Origin,42641800,10/4/2019
BAC,Origin,36742400,10/7/2019
BAC,Origin,58201100,10/8/2019
BAC,Origin,37511400,10/9/2019
BAC,Origin,48239300,10/10/2019
BAC,Origin,70008600,10/11/2019
BAC,Origin,36040100,10/14/2019
BAC,Origin,78656000,10/15/2019
BAC,Origin,87131700,10/16/2019
BAC,Origin,55575900,10/17/2019
BAC,Origin,48872900,10/18/2019
BAC,Origin,61087400,10/21/2019
BAC,Origin,58662100,10/22/2019
BAC,Origin,47771200,10/23/2019
BAC,Origin,39491000,10/24/2019
BAC,Origin,43702000,10/25/2019
BAC,Origin,58790300,10/28/2019
BAC,Origin,48266600,10/29/2019
BAC,Origin,45262400,10/30/2019
BAC,Origin,49430900,10/31/2019
BAC,Origin,41985300,11/1/2019
BAC,Origin,54228600,11/4/2019
BAC,Origin,68785600,11/5/2019
BAC,Origin,47524500,11/6/2019
BAC,Origin,68310700,11/7/2019
BAC,Origin,38724000,11/8/2019
BAC,Origin,27784000,11/11/2019
BAC,Origin,37282200,11/12/2019
BAC,Origin,48887800,11/13/2019
BAC,Origin,35554600,11/14/2019
BAC,Origin,36398300,11/15/2019
BAC,Origin,31133700,11/18/2019
BAC,Origin,33183700,11/19/2019
BAC,Origin,43612200,11/20/2019
BAC,Origin,42787600,11/21/2019
BAC,Origin,38783900,11/22/2019
BAC,Origin,50238800,11/25/2019
BAC,Origin,50626600,11/26/2019
BAC,Origin,32097700,11/27/2019
BAC,Origin,19503400,11/29/2019
BAC,Origin,47158800,12/2/2019
BAC,Origin,58745100,12/3/2019
BAC,Origin,46637900,12/4/2019
BAC,Origin,38304500,12/5/2019
BAC,Origin,50908500,12/6/2019
BAC,Origin,32974500,12/9/2019
BAC,Origin,41960100,12/10/2019
BAC,Origin,43107800,12/11/2019
BAC,Origin,64942500,12/12/2019
BAC,Origin,48539600,12/13/2019
BAC,Origin,50777100,12/16/2019
BAC,Origin,50840500,12/17/2019
BAC,Origin,48757900,12/18/2019
BAC,Origin,45409500,12/19/2019
BAC,Origin,109395500,12/20/2019
BAC,Origin,33995400,12/23/2019
BAC,Origin,13805400,12/24/2019
BAC,Origin,26992100,12/26/2019
BAC,Origin,28111300,12/27/2019
BAC,Origin,30705100,12/30/2019
BAC,Origin,29630100,12/31/2019
BAC,Origin,37614200,1/2/2020
BAC,Origin,50357900,1/3/2020
BAC,Origin,42185000,1/6/2020
BAC,Origin,34149000,1/7/2020
BAC,Origin,45311600,1/8/2020
BAC,Origin,39861600,1/9/2020
BAC,Origin,39730400,1/10/2020
BAC,Origin,37956100,1/13/2020
BAC,Origin,66719300,1/14/2020
BAC,Origin,74745500,1/15/2020
BAC,Origin,50368500,1/16/2020
BAC,Origin,54156100,1/17/2020
BAC,Origin,50811000,1/21/2020
BAC,Origin,38879700,1/22/2020
BAC,Origin,45717100,1/23/2020
BAC,Origin,47797200,1/24/2020
BAC,Origin,57096200,1/27/2020
BAC,Origin,38834600,1/28/2020
BAC,Origin,37414700,1/29/2020
BAC,Origin,50542800,1/30/2020
BAC,Origin,54845300,1/31/2020
BAC,Origin,48508200,2/3/2020
BAC,Origin,45061600,2/4/2020
BAC,Origin,54604800,2/5/2020
BAC,Origin,39511500,2/6/2020
BAC,Origin,31263000,2/7/2020
BAC,Origin,24373800,2/10/2020
BAC,Origin,32476300,2/11/2020
BAC,Origin,36656700,2/12/2020
BAC,Origin,31775100,2/13/2020
BAC,Origin,26447700,2/14/2020
BAC,Origin,40318000,2/18/2020
BAC,Origin,29632100,2/19/2020
BAC,Origin,42604100,2/20/2020
BAC,Origin,46675500,2/21/2020
BAC,Origin,79159600,2/24/2020
BAC,Origin,91586800,2/25/2020
BAC,Origin,80012800,2/26/2020
BAC,Origin,121148300,2/27/2020
BAC,Origin,171263600,2/28/2020
BAC,Origin,147776300,3/2/2020
BAC,Origin,138698500,3/3/2020
BAC,Origin,111239800,3/4/2020
BAC,Origin,110878700,3/5/2020
BAC,Origin,119121200,3/6/2020
BAC,Origin,145196000,3/9/2020
BAC,Origin,134863600,3/10/2020
BAC,Origin,127347000,3/11/2020
BAC,Origin,139552600,3/12/2020
BAC,Origin,128357400,3/13/2020
BAC,Origin,121688800,3/16/2020
BAC,Origin,120065700,3/17/2020
BAC,Origin,148272500,3/18/2020
BAC,Origin,122461300,3/19/2020
BAC,Origin,150910400,3/20/2020
BAC,Origin,181898500,3/23/2020
BAC,Origin,147882400,3/24/2020
BAC,Origin,146991300,3/25/2020
BAC,Origin,116111400,3/26/2020
BAC,Origin,91522800,3/27/2020
BAC,Origin,80449100,3/30/2020
BAC,Origin,95213700,3/31/2020
BAC,Origin,83961300,4/1/2020
BAC,Origin,70007400,4/2/2020
BAC,Origin,68293500,4/3/2020
BAC,Origin,97766200,4/6/2020
BAC,Origin,94560300,4/7/2020
BAC,Origin,81212300,4/8/2020
BAC,Origin,125414800,4/9/2020
BAC,Origin,83164700,4/13/2020
BAC,Origin,88991100,4/14/2020
BAC,Origin,99082200,4/15/2020
BAC,Origin,89213300,4/16/2020
BAC,Origin,92800300,4/17/2020
BAC,Origin,74446300,4/20/2020
BAC,Origin,78871300,4/21/2020
BAC,Origin,49759100,4/22/2020
BAC,Origin,50614800,4/23/2020
BAC,Origin,47675700,4/24/2020
BAC,Origin,66916700,4/27/2020
BAC,Origin,65504900,4/28/2020
BAC,Origin,73493900,4/29/2020
BAC,Origin,55244100,4/30/2020
BAC,Origin,51772600,5/1/2020
BAC,Origin,45886100,5/4/2020
BAC,Origin,45691900,5/5/2020
BAC,Origin,53874600,5/6/2020
BAC,Origin,51884300,5/7/2020
BAC,Origin,45250000,5/8/2020
BAC,Origin,68951800,5/11/2020
BAC,Origin,69588700,5/12/2020
BAC,Origin,112113400,5/13/2020
BAC,Origin,88359100,5/14/2020
BAC,Origin,64484000,5/15/2020
BAC,Origin,86699200,5/18/2020
BAC,Origin,62179000,5/19/2020
BAC,Origin,59789500,5/20/2020
BAC,Origin,57726000,5/21/2020
BAC,Origin,48088200,5/22/2020
BAC,Origin,119485500,5/26/2020
BAC,Origin,117672700,5/27/2020
BAC,Origin,84340800,5/28/2020
BAC,Origin,113923800,5/29/2020
BAC,Origin,58375500,6/1/2020
BAC,Origin,71118100,6/2/2020
BAC,Origin,86744600,6/3/2020
BAC,Origin,94545300,6/4/2020
BAC,Origin,118767900,6/5/2020
BAC,Origin,79598500,6/8/2020
BAC,Origin,77773400,6/9/2020
BAC,Origin,90415300,6/10/2020
BAC,Origin,149875500,6/11/2020
BAC,Origin,73678900,6/12/2020
BAC,Origin,76538900,6/15/2020
BAC,Origin,96796500,6/16/2020
BAC,Origin,58209900,6/17/2020
BAC,Origin,53419000,6/18/2020
BAC,Origin,127563600,6/19/2020
BAC,Origin,55484300,6/22/2020
BAC,Origin,46108300,6/23/2020
BAC,Origin,75437100,6/24/2020
BAC,Origin,65031900,6/25/2020
BAC,Origin,118139200,6/26/2020
BAC,Origin,66269200,6/29/2020
BAC,Origin,61716200,6/30/2020
BAC,Origin,57379900,7/1/2020
BAC,Origin,56000200,7/2/2020
BAC,Origin,59589000,7/6/2020
BAC,Origin,60645800,7/7/2020
BAC,Origin,52922600,7/8/2020
BAC,Origin,79385900,7/9/2020
BAC,Origin,81142900,7/10/2020
BAC,Origin,73598100,7/13/2020
BAC,Origin,67423100,7/14/2020
BAC,Origin,57384400,7/15/2020
BAC,Origin,78067100,7/16/2020
BAC,Origin,66659100,7/17/2020
BAC,Origin,61114000,7/20/2020
BAC,Origin,75546100,7/21/2020
BAC,Origin,52193700,7/22/2020
BAC,Origin,61047600,7/23/2020
BAC,Origin,50217600,7/24/2020
BAC,Origin,54721300,7/27/2020
BAC,Origin,48406500,7/28/2020
BAC,Origin,71393500,7/29/2020
BAC,Origin,61755900,7/30/2020
BAC,Origin,62039200,7/31/2020
BAC,Origin,58284000,8/3/2020
BAC,Origin,37985300,8/4/2020
BAC,Origin,51695600,8/5/2020
BAC,Origin,51999700,8/6/2020
BAC,Origin,63288900,8/7/2020
BAC,Origin,64051100,8/10/2020
BAC,Origin,81441000,8/11/2020
BAC,Origin,62024000,8/12/2020
BAC,Origin,55955500,8/13/2020
BAC,Origin,50931900,8/14/2020
BAC,Origin,57518700,8/17/2020
BAC,Origin,45850100,8/18/2020
BAC,Origin,59856000,8/19/2020
BAC,Origin,49403700,8/20/2020
BAC,Origin,55010700,8/21/2020
BAC,Origin,54579500,8/24/2020
BAC,Origin,57304700,8/25/2020
BAC,Origin,39478000,8/26/2020
BAC,Origin,52934800,8/27/2020
BAC,Origin,46466400,8/28/2020
BAC,Origin,49416200,8/31/2020
BAC,Origin,46152100,9/1/2020
BAC,Origin,57300900,9/2/2020
BAC,Origin,86192500,9/3/2020
BAC,Origin,99621400,9/4/2020
BAC,Origin,74978600,9/8/2020
BAC,Origin,53822700,9/9/2020
BAC,Origin,56609600,9/10/2020
BAC,Origin,47708300,9/11/2020
BAC,Origin,47802400,9/14/2020
BAC,Origin,63820200,9/15/2020
BAC,Origin,64598600,9/16/2020
BAC,Origin,48862000,9/17/2020
BAC,Origin,94055800,9/18/2020
BAC,Origin,75218600,9/21/2020
BAC,Origin,68665300,9/22/2020
BAC,Origin,59950300,9/23/2020
BAC,Origin,53570700,9/24/2020
BAC,Origin,42111300,9/25/2020
BAC,Origin,47996900,9/28/2020
BAC,Origin,45695200,9/29/2020
BAC,Origin,56190000,9/30/2020
BAC,Origin,44782200,10/1/2020
